"","sale","CUSTOMER_CANCEL_REASON_OTHER","BASE_PRICE","BCC5520_AVG","REV7430_AVG","ILN6200A_PCT","OPTIONS_PRICE","BCC5421_AVG","ALL6200A_PCT","ALL6280A_PCT","ILN7430_AVG"
"391914816",0,0,356,1493.67,55.45,0,144,2220.67,33,27,28.57
"438694564",0,0,356,2466.86,85.75,40,316,2371.43,10,15,74.8
"407492829",1,0,356,9808.21,93.49,87,144,9178.57,59,78,95.65
"409525568",0,0,440,NA,NA,NA,0,NA,NA,NA,NA
"438677087",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"413749124",1,0,514,2049.25,55.31,36,0,1395.83,11,30,59.96
"388884599",0,0,356,6322.89,87.09,64,156,5473.56,50,63,82.84
"438028390",0,0,639,7427.7,83.82,70,0,9025,17,50,88.8
"407415553",0,0,569,6770.07,79.74,58,0,8008.86,22,52,67.26
"380833473",0,0,306,2900,67.67,50,144,2900,0,0,84.13
"413624524",0,0,565,13900.71,91.76,92,NA,12817.65,70,80,84
"444580347",0,0,545,NA,NA,NA,0,NA,NA,NA,NA
"392144430",1,0,639,2475,48,45,0,2275,6,21,54.27
"382104574",0,0,639,3355.67,75.88,80,0,3225,33,42,73.33
"413753935",1,0,569,4103,81.2,78,0,4028.71,27,46,90.78
"440301387",1,0,688,NA,NA,NA,0,NA,NA,NA,NA
"444506883",0,0,494,6819.78,66.53,55,0,5283.44,25,29,78.59
"380886626",1,0,356,6046.65,69.81,56,156,5175.59,29,30,75.34
"388985595",0,0,569,NA,NA,NA,0,NA,NA,NA,NA
"418396568",1,0,356,5762.22,94.55,64,144,5833.33,47,62,84.09
"380885706",0,0,356,3665.82,84.61,70,168,2656.82,48,66,77.35
"384179942",1,0,475,9284.61,96.23,94,NA,9945.79,63,75,89.83
"440313045",0,0,356,2712.5,78.19,54,168,2511.76,30,45,57.25
"396176975",0,0,639,2516,63.5,20,0,1762.5,9,14,56.93
"396086899",0,0,306,8884.54,92.88,86,120,6673.15,66,84,88
"440152041",0,0,457,16605.19,96.07,89,0,12800.89,70,83,90.28
"388943602",0,0,356,15128.52,88.41,74,248,14654.84,59,62,87.79
"418464700",0,0,0,3388.89,88.76,67,448,2911.11,54,47,88
"384189675",0,0,639,4321.7,73.8,57,0,4007.5,33,37,81.52
"407556930",0,0,639,3852.72,87.92,70,0,4388.06,55,63,85.35
"437875584",0,0,336,6362.73,72.33,47,132,5190,33,45,86.53
"444517537",0,0,356,NA,NA,NA,236,NA,NA,NA,NA
"380931028",0,0,0,11383.5,89,67,554,10600,50,50,69
"438635357",0,0,499,6577,81.02,50,0,7437.95,38,49,70.63
"440353886",0,0,669,10551.3,88.5,73,0,10148.15,57,73,83.4
"384043749",1,0,356,7095.67,94.6,88,304,8266.67,80,89,90
"418362498",1,0,0,8225.5,58.58,40,618,7243.75,15,29,69.56
"440307541",0,0,576,8550,70.83,50,30,5800,43,27,58.33
"438009716",0,0,569,4260.88,86.31,73,160,2974.38,43,50,72.73
"444360296",0,0,356,5588.85,78.03,48,168,5361.54,41,38,72.74
"384066526",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"392109220",0,0,356,4733.33,76.25,50,224,1833.33,20,50,55.25
"384066544",1,0,639,4439,74.88,45,0,1950,39,62,79.18
"396074902",0,0,356,8584.38,88.5,86,144,8687.5,65,70,80.21
"440256733",0,0,356,7163.5,84.28,78,144,7575,56,59,94
"380798055",0,0,356,6695.94,86,71,132,6418.42,31,43,92.71
"388829518",0,0,444,5351.79,73.44,76,0,4706.43,24,34,80.76
"440216610",0,0,356,5025,97.78,43,156,7766.67,40,43,84.43
"388969219",1,0,499,9169.25,83.13,84,275,6716.18,43,63,81.84
"407538332",0,0,514,13671.5,84.5,33,0,13300,25,22,56.78
"413626071",1,0,514,9018.9,85.67,67,0,8366.8,47,38,82.75
"438041455",0,0,639,13903.78,96.98,90,0,13485.65,76,83,98.65
"444362293",0,0,0,NA,NA,NA,594,NA,NA,NA,NA
"438610354",0,0,0,3490.8,68.7,32,523,2732.5,10,21,60.64
"388784382",0,0,356,9879,73.86,50,120,10375.17,38,57,49.17
"384219904",0,0,356,3523.71,83.75,27,144,4171.43,32,22,49.13
"444536778",1,0,444,5710.63,83.77,55,0,5516.53,45,52,78.8
"444520974",0,0,576,5374.33,86.6,56,0,4547.83,32,47,74.94
"380827889",1,0,356,6308.59,81.47,79,144,5896.55,49,62,75.07
"391929737",0,0,356,7714.78,86.5,64,180,9477.78,50,56,75
"382100226",1,0,494,8310,85.6,83,0,10890,53,47,89.58
"396078955",0,0,306,7210.96,96.13,64,120,7104.59,70,83,84.64
"438548309",0,0,475,10324.23,94.81,91,NA,8292.44,77,85,96.88
"384304636",0,0,639,4000,63.5,38,0,3857.14,14,22,76
"437930521",0,0,400,12301.78,83.38,63,0,9683.33,50,46,72.25
"392055967",1,0,356,2359.71,46.83,38,168,1810.57,11,18,53.17
"418390302",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"380747245",1,0,356,NA,NA,NA,132,NA,NA,NA,NA
"407457816",0,0,356,13249.22,88.75,69,144,8472.22,48,65,81.25
"396149125",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"438681237",0,0,356,8471.15,97.71,100,132,9401.29,79,100,100
"380786556",0,0,299,8100,78.29,33,160,5150,14,33,50
"380903525",0,0,356,13565.89,99.3,97,156,11503.36,91,93,98.28
"418414701",0,0,576,NA,NA,NA,0,NA,NA,NA,NA
"440075121",0,0,356,9280.76,95.76,85,156,7735.71,70,80,81.55
"400751060",0,0,469,17008.33,70,57,0,9500,19,23,75.71
"392000209",0,0,356,4473.33,56.5,50,168,4473.33,8,0,75
"438428934",0,0,356,7003.08,76.92,68,156,5142.31,24,39,82.47
"438688998",0,0,356,5770.7,81.73,58,132,5529,31,38,60.17
"438053270",0,0,658,4775,100,33,0,4950,60,50,78.67
"440216568",0,0,569,6322.56,93.82,80,0,6067.78,64,70,92
"407547579",0,0,669,9277.39,94.13,76,0,8830.43,58,72,85.24
"413742625",0,0,460,8057.88,95.32,86,0,6758.82,68,88,95.86
"407320467",1,0,0,5226.94,79.23,45,594,5750,34,39,63.18
"392133724",0,0,576,NA,NA,NA,0,NA,NA,NA,NA
"400581146",0,0,336,13340.62,95.57,93,108,9833.33,75,95,92.67
"440221288",0,0,356,7861.1,85.93,83,168,4920,67,58,96.25
"392113950",0,0,356,5565.75,82.23,50,168,7437.5,25,38,73.9
"392035928",1,0,514,6918.94,84.88,72,0,5472.22,37,45,81.04
"418467644",0,0,658,7742.33,76.17,67,0,11991.67,40,53,76.25
"444436728",0,0,639,8325.54,95.12,80,0,7832.69,79,82,89.6
"444332280",0,0,576,11349.2,97.07,90,0,9552.4,57,67,90
"381986554",0,0,356,11766.67,97.22,100,0,8950,89,89,100
"391999922",0,0,356,3670,50.6,70,224,5430,4,5,75
"395935515",0,0,374,6579.61,90.03,59,0,5520.23,44,39,70
"409397531",0,0,420,14660.86,89.09,80,102,15000,82,80,93.4
"380876468",0,0,214,6988.89,68.92,67,80,6677.78,33,35,85.6
"380876362",1,0,569,837.88,68.24,38,0,850.25,3,7,58.62
"440133622",0,0,669,10616.67,75,60,0,8766.67,30,38,75
"384288199",0,0,374,7721,78.04,55,40,6344,45,57,71.27
"380896107",0,0,356,500,71.67,27,156,500,13,21,42.36
"418312557",0,0,669,7750.52,84.05,66,0,7600.04,56,69,83.5
"392178231",1,0,639,5762.78,73.08,58,0,4472.22,23,62,76
"409527802",1,0,658,NA,NA,NA,0,NA,NA,NA,NA
"380814120",0,0,356,4496.21,71.68,59,144,4262.86,26,46,70.64
"384277776",1,0,669,6977.96,85.3,76,0,6191.43,50,56,85.18
"437990050",0,0,669,6278.67,68.76,46,0,6375.83,19,22,60.92
"409522732",1,0,514,9177.42,96.8,86,0,11441.67,67,87,95.43
"380863037",0,0,356,2376.6,65.88,20,108,2240,22,57,81.8
"418424619",1,0,639,10584.82,88.89,83,160,9519.74,60,68,97.39
"440172851",0,0,0,7355,74.73,41,573,6760,32,44,64.59
"384304186",0,0,669,8388.33,81.58,82,0,10325.08,59,71,78.41
"381873386",0,0,0,5416.67,60.43,33,419,1833.33,8,33,60.5
"444575715",0,0,822,3783.43,77.1,38,0,4238.13,13,19,63.85
"380704059",1,0,439,11835.67,90.91,100,0,12922.22,91,100,100
"413544430",1,0,499,2138.55,71.38,55,0,1327.27,19,26,80.75
"413640410",0,0,356,3111.27,67.83,31,0,2318.18,20,26,61.5
"382080165",0,0,356,9380.67,73.78,67,156,7866.67,36,50,74.11
"384171027",0,0,356,5334.86,92.08,63,144,4904.55,46,59,87.84
"444570331",0,0,0,6285.5,66.67,40,546,6000,50,50,66.2
"418431105",0,0,0,5294.62,86.48,62,576,4214.67,42,57,84.77
"444487064",0,0,356,9257.86,75.38,57,132,8786.71,25,38,77.43
"392138716",0,0,639,12470.67,90.86,67,0,9766.67,43,57,96.67
"396053115",0,0,306,17337.6,94.48,95,120,16750,78,92,100
"396068551",1,0,544,9064.77,87.72,71,0,7792.94,53,77,87.91
"407371237",1,0,639,5575.07,70.11,86,0,4942.86,43,37,93.79
"392119951",0,0,306,6048.2,87.42,63,168,4340,63,56,76.25
"388921455",0,0,356,10174.73,95.46,98,120,10795.41,76,83,93.62
"438679136",0,0,356,6559,94.33,75,144,6335.71,48,57,88.38
"437921879",0,0,479,12421.63,83.23,83,0,11062.5,62,80,96.67
"418429292",0,0,499,10346.16,84.14,71,160,11680.79,35,54,87.1
"440163572",0,0,356,NA,NA,NA,180,NA,NA,NA,NA
"440284613",0,0,356,NA,NA,NA,132,NA,NA,NA,NA
"388778489",0,0,499,6245.4,91.7,71,0,6280,55,80,85.71
"440137932",0,0,639,7124.27,83.07,33,0,4704.55,25,40,76.08
"438697209",0,0,381,4826.5,88,71,0,4109,48,52,85.07
"444401794",1,1,677,17519,70.17,64,0,11580,23,38,75.45
"440247164",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"400681992",0,0,356,10669.83,72,45,224,3757.14,36,40,74.27
"388739955",0,0,356,6226.14,81.83,55,180,4014.29,39,24,70.2
"396173241",0,0,326,7590.75,93.13,63,0,6902.08,42,54,84.15
"438605968",0,0,639,7910.5,88.26,82,0,8316.72,58,65,80.68
"413540413",0,0,365,NA,NA,NA,NA,NA,NA,NA,NA
"407489907",0,0,356,5345,82.45,43,180,3871.43,45,55,93.57
"418192208",0,0,639,5005.32,73.49,56,0,4509.88,37,46,72.04
"444482381",0,0,356,3004.79,58.63,45,156,3789.29,11,14,55.75
"413500446",0,0,436,6863.47,94.65,79,0,6789.03,67,84,89.07
"380793638",0,1,356,7701.5,81.14,67,156,6041.4,43,44,85.5
"388994075",0,0,564,13793.78,95.33,74,0,14808.76,74,80,78.9
"384214171",0,0,356,9367.36,93.39,92,144,8313.36,53,74,90.68
"392079387",0,0,356,11179.22,96.55,73,0,12313.89,67,81,96.09
"440155266",0,0,724,3766.83,73.33,29,0,3600,17,25,55.43
"437806759",0,0,0,8994.07,92.16,80,564,8133.33,67,84,91.15
"382111490",1,0,639,4861.29,82.2,62,0,5967.86,33,43,73.77
"396174622",0,0,299,10115.73,95.97,85,0,8800.73,76,79,88.3
"392099103",0,0,356,5162.5,67.46,82,144,5450,36,54,83.36
"407482934",0,0,404,9514.13,97.38,87,156,9953.33,76,94,94.2
"409396134",0,0,390,7102.8,80,63,164,6650,38,63,78.94
"409328975",1,0,385,12902.88,83.91,89,0,13223.53,58,74,97.72
"409380182",1,0,639,NA,NA,NA,0,NA,NA,NA,NA
"438450201",0,0,669,8658.25,86.63,44,0,4575,39,31,50.11
"444538612",0,0,326,7214.16,94.46,62,0,6560.53,56,83,83
"382057528",0,0,356,3247.5,68.04,54,132,3583.33,31,41,73.81
"392115954",0,0,489,NA,NA,NA,218,NA,NA,NA,NA
"380737368",0,0,639,6313.18,92.19,67,0,6575,63,65,73.5
"380738535",0,0,356,7196.14,85.45,76,156,5618.73,52,65,85.71
"413661122",0,0,356,7354.89,89.61,74,132,7481.58,72,74,84.83
"440310731",0,0,356,6516,65.75,57,168,5575,25,50,75.14
"444336497",1,0,619,NA,NA,NA,0,NA,NA,NA,NA
"444524319",0,0,374,6520.91,89.29,83,0,6354.55,50,53,97.17
"413718140",0,0,639,6632.08,98.8,73,0,6423.08,50,63,94.67
"418451481",0,0,639,7304.55,91.92,67,0,7650.09,54,73,91.44
"396159073",0,0,639,9823.63,81.52,67,0,6412.73,33,35,86.67
"384289586",0,0,639,4223.4,85,71,40,3130,33,33,93.57
"395889031",0,0,356,11305.79,98.17,71,144,7432.29,78,94,88.14
"444541880",0,0,465,12392.8,94.84,94,NA,10662.5,70,80,93.75
"400475915",0,0,639,3775.2,78.29,44,160,3120,11,35,71.5
"444580006",0,1,346,500,69.63,30,0,500,0,8,49.2
"388910416",0,0,356,2815.07,64.25,33,144,2001.25,15,24,69.6
"382041175",1,0,356,6128,65.61,44,144,5054.55,15,25,65.31
"396093933",0,0,356,5515.83,74.19,64,132,4583.33,28,33,83.12
"407496208",0,0,356,3929,88.4,88,132,4305.4,8,45,83.38
"444572925",0,0,0,9619.21,95.3,57,594,7092.86,60,75,79.86
"400661996",0,0,356,0,0,67,144,0,17,17,69.33
"384233538",0,0,356,NA,NA,NA,180,NA,NA,NA,NA
"444466661",0,0,356,3930.41,79.03,64,132,3750.74,36,49,80.8
"396004487",0,0,799,6993.39,72.43,59,0,7313.89,32,38,72.32
"400748052",1,0,0,12150,89.2,75,489,12737.5,67,67,95.5
"418385918",0,0,475,7814.05,89.07,79,NA,7419.09,39,51,82.11
"382070538",1,0,356,10893.75,95.68,100,156,10660.61,72,86,86.96
"444499755",0,0,479,4910.08,87.67,77,0,4607.77,39,69,86.54
"392069168",0,0,699,NA,NA,NA,0,NA,NA,NA,NA
"413700822",0,0,214,8671.43,85.13,86,80,6700,50,63,97.57
"388943333",0,0,356,9652.11,94.07,88,168,8255.56,53,50,92.88
"381885319",1,0,514,8713.75,89.96,67,0,5890.63,55,60,73.67
"388915511",0,0,356,8112.5,85,89,156,7047.25,44,52,74.83
"396091988",0,0,306,10827.13,100,100,120,13587.5,100,100,100
"392046255",0,0,356,4513.63,87.4,54,144,4812.5,40,39,69.38
"418261472",0,0,639,14152.79,99.68,100,0,14454.17,84,92,100
"380904150",0,0,569,6709.33,84.19,77,0,5860.42,35,50,85.33
"440135805",0,0,564,4618.71,77.18,57,0,4559.38,31,44,70.57
"388895474",0,0,669,10611.31,85.67,80,0,10738.46,44,69,90.4
"418419793",0,0,356,14021.45,95.3,86,156,13883.33,72,82,93.05
"400467186",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"396180113",0,0,326,6146.53,80.32,67,160,4433.33,24,34,87
"388713926",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"444520283",0,0,619,NA,NA,NA,0,NA,NA,NA,NA
"407272597",0,0,356,11985.51,95.04,86,168,10922.3,78,80,83.9
"396067739",1,1,0,2194.33,75.55,60,622,1075,7,27,71.6
"384299443",1,0,0,7040.37,78.59,64,439,6085.47,40,52,78.14
"407528124",0,0,0,NA,NA,NA,594,NA,NA,NA,NA
"407359627",1,0,0,8224.23,98.29,100,576,6607.69,86,100,90
"444564880",0,0,669,NA,NA,NA,0,NA,NA,NA,NA
"400749641",0,0,365,7884.05,91.84,67,NA,7900,45,66,93.33
"407323669",1,0,669,8237.67,94.5,73,0,4806.17,63,71,70.91
"438584214",0,0,414,11034.1,89.08,75,180,11231.82,54,75,64.63
"437936818",0,0,494,NA,NA,NA,160,NA,NA,NA,NA
"396112121",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"395964149",0,0,0,4881.58,90.07,67,630,3333.5,38,47,82.83
"395957499",0,0,356,4940.57,71.92,58,168,5703.33,33,38,71.08
"438498336",0,0,639,5049.92,91.17,56,160,4266.75,39,64,86.93
"444463265",0,0,356,7572.83,83.45,57,132,6112.5,45,52,68.29
"440124040",0,0,356,5144.79,72.89,41,144,5370,29,44,60.92
"413520929",1,0,639,2150,62.93,54,0,1900,28,31,68.46
"407521931",0,0,0,3758.33,83.43,83,576,4166.67,43,57,97.5
"384295313",1,0,569,7694.44,69.65,73,0,7227.78,47,56,84.82
"392109594",0,0,356,6976.5,84.33,71,156,6255,22,13,81.57
"438432129",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"444484823",0,0,356,10124,84.8,92,236,7513.33,63,63,96.15
"392169993",0,0,669,5012.06,75,44,0,4376.47,29,33,85.75
"384305089",0,0,499,NA,NA,NA,160,NA,NA,NA,NA
"418338000",0,0,703,NA,NA,NA,NA,NA,NA,NA,NA
"440152298",0,0,439,13328.4,87.86,75,0,10605,64,62,87.75
"388771971",1,0,499,NA,NA,NA,0,NA,NA,NA,NA
"396120092",0,0,356,7211.93,92.25,91,168,7010.71,63,81,94.55
"380852651",0,0,356,11871.2,93.3,81,132,11175,52,79,89.56
"407500016",0,0,356,NA,NA,NA,180,NA,NA,NA,NA
"384254958",0,0,356,5258.58,64.23,35,168,5000,7,29,71.09
"407364115",0,0,639,5956,88.72,72,0,5802.78,44,77,81.11
"388876588",0,0,356,7408.33,90.75,33,0,9300,64,63,72.33
"396175873",0,0,545,5988.43,90.47,68,0,5633.74,52,63,83.3
"418451553",0,0,424,NA,NA,NA,0,NA,NA,NA,NA
"440176262",0,0,0,6165.71,71.69,79,594,7150,32,38,78.79
"413634979",0,0,489,9743.75,75.56,57,194,5400,6,30,59.14
"407559034",1,0,688,5593.75,79.42,46,0,5034.57,28,38,70.27
"400505798",0,0,356,6103.69,91.04,89,168,6431.89,55,76,98
"388835125",0,0,326,9603.25,97.55,86,0,7937.5,58,82,96.43
"384171065",0,0,306,7347.29,93.29,55,0,7511.11,45,40,76
"444386011",1,1,736,NA,NA,NA,0,NA,NA,NA,NA
"392152413",0,0,669,10671.8,89.2,82,0,10095.5,36,45,87.09
"384305747",1,0,569,5679.74,89.81,63,0,5863.16,46,48,82.67
"407540759",0,0,639,5104.78,80.02,49,0,5439.57,23,30,70.19
"438506559",0,0,639,9129.22,87.3,73,0,8129.06,59,66,86
"409245450",0,0,0,5888.46,81.11,60,452,4354.29,37,36,65.55
"395942890",0,0,564,NA,NA,NA,0,NA,NA,NA,NA
"444519480",0,0,0,10995.77,94.28,77,499,10445.45,48,77,89.91
"382114023",0,0,395,10464.12,95.47,73,0,8047.12,71,79,76.67
"407550178",0,0,669,8023,74.86,67,0,6075,43,38,74.29
"438040753",0,0,639,NA,NA,NA,281,NA,NA,NA,NA
"380923690",0,0,594,NA,NA,NA,0,NA,NA,NA,NA
"413749759",0,0,444,6909.46,93,89,0,6531.29,63,69,90.44
"409527254",0,0,326,8302.68,87.44,71,0,6909.44,51,59,71.29
"440216689",0,0,0,2714.92,79.76,39,489,2430.85,17,43,55.33
"380900464",0,0,356,NA,NA,NA,160,NA,NA,NA,NA
"392060951",0,0,356,10138.22,100,100,0,9655.56,100,100,100
"440090300",0,0,564,8962.33,78.6,63,0,9024.55,53,57,89.38
"444579921",0,0,658,9076.75,95.67,100,160,4000,30,30,100
"392129863",0,0,356,5782.14,75.21,57,156,5540,29,34,66.43
"407485464",0,0,306,7188.14,83.55,81,144,6248.62,49,65,81
"388907856",0,0,356,6344.74,79.76,57,0,5301.94,42,56,75.37
"418268900",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"400629503",0,0,356,3734.33,69.33,60,144,4922.22,25,39,70.9
"409407447",0,0,539,2351.67,83.17,50,0,2833.33,13,33,75.17
"437869526",0,0,356,5038.75,60.94,38,144,4975,26,32,63.88
"396171880",0,0,475,10319.44,93.72,76,NA,9336.51,60,77,89.79
"391951876",0,0,749,6365.7,84.15,61,0,6365.3,35,50,67.31
"380928050",0,0,894,NA,NA,NA,0,NA,NA,NA,NA
"409333424",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"413759023",0,0,639,11893,87.58,65,0,8076.67,40,55,80.55
"400522931",0,0,356,5060.82,93.07,67,156,3768.27,53,67,77.83
"438026514",0,0,639,9568,75.78,57,0,8523.08,47,52,88
"400660609",0,0,639,6766.4,85.25,81,0,5546.24,30,52,90.88
"413495290",0,0,356,6270.45,81.3,58,144,4572.73,44,59,78.79
"444502560",0,0,356,3127.86,62.71,45,144,3371.43,13,27,81.09
"388998653",0,0,544,4385.8,66.95,45,0,4835,15,36,60.23
"384271795",0,0,539,10841.33,91,58,0,12129.17,38,77,59.67
"392170501",0,0,0,5930.07,81.67,58,494,5546.67,29,64,86.63
"384162239",0,0,356,5437.88,79.12,56,144,5543.75,27,39,66.5
"407461770",0,0,356,13641.18,96.24,85,132,10233.06,70,78,81.73
"400670535",0,0,356,6304.13,71.08,42,132,8187.5,8,26,74
"384266507",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"444538970",1,0,374,2255,66.33,86,0,4000,11,22,71.43
"396024698",0,0,356,2970.2,79.88,45,144,3185.2,27,38,68.35
"418454710",0,0,499,10264.07,86.85,79,0,10950,64,63,90.14
"388884467",0,0,356,7890,95.2,75,144,7940,60,80,91.75
"438546426",0,0,444,NA,NA,NA,0,NA,NA,NA,NA
"396062595",0,0,576,3518,76.84,64,0,3159.09,33,39,72.86
"444558163",0,0,514,7832.86,92.2,68,0,6859.79,60,63,85.48
"400642093",1,1,709,1004,44.4,20,0,1000,7,7,51
"418207179",0,0,356,1330,44.71,50,144,1166.67,11,22,70
"440328239",0,0,356,5976.64,85.47,92,144,5809.09,40,69,92.31
"380912324",0,0,326,8060.4,90.17,55,0,5866.71,47,56,67.2
"388955825",0,0,356,8904.27,86.27,73,316,7607.92,53,73,75.45
"388915790",0,0,356,15367.96,90.18,88,0,12593.75,67,86,86.44
"413751835",0,0,499,6618,77.39,64,0,4395.45,37,35,92.36
"392164175",0,0,639,4243.47,81.65,74,0,3558.89,32,38,83.41
"407430135",1,0,669,5993.57,89,82,0,4300,43,58,61.36
"438600605",0,0,519,NA,NA,NA,245,NA,NA,NA,NA
"396118696",0,0,639,NA,NA,NA,160,NA,NA,NA,NA
"409461444",0,0,356,4667.5,56.6,63,180,3850,25,36,83.88
"418442058",0,0,514,11212.79,91.9,88,0,9464.29,72,87,97.85
"407543840",0,0,639,NA,NA,NA,200,NA,NA,NA,NA
"388941861",0,0,356,2685,50.88,38,168,3480,0,25,40.63
"407353100",0,0,356,3239.25,78.94,31,156,3041.67,14,19,68.94
"407557121",0,0,639,12229.06,96.32,88,0,12895,68,81,98.29
"392115326",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"392154379",0,0,639,5319.8,58.55,47,0,4560,24,30,66.88
"384292071",1,0,0,1260,65.89,43,564,730,29,43,28.57
"409429405",0,0,356,10146.92,82.8,43,132,8883.33,41,41,81.21
"413717456",0,0,749,6218.75,82.56,59,0,4937.5,30,33,73.53
"395973458",0,0,576,5590.6,81.73,67,0,5660,39,57,79.27
"440105664",0,0,514,18234.28,89.08,89,160,15687.78,72,71,76.83
"400668547",0,0,306,2875.6,79.13,44,156,3435,13,23,58.17
"388945369",0,0,356,6383.85,96.21,82,168,3961.54,71,69,72.73
"438033575",0,0,564,2564.44,79.65,50,0,1627.78,19,33,62.55
"395891093",0,0,395,6897.88,90.27,60,0,6775,33,58,81.6
"407290092",0,0,356,5748.25,79.1,63,156,4332.5,31,56,71.38
"380712470",0,0,369,10537.6,93.56,50,0,7440,50,78,67.25
"381955292",0,0,356,10512.89,86,55,144,9333.33,43,64,75
"444354767",0,0,569,6568,80.67,22,160,3766.67,13,14,44.39
"382038646",0,0,356,NA,NA,NA,108,NA,NA,NA,NA
"396160236",0,0,0,NA,NA,NA,380,NA,NA,NA,NA
"418458394",0,0,525,10224.77,95.14,83,NA,8717.39,72,82,86.52
"438600392",0,0,0,8262.6,92.63,80,369,6620,38,57,80
"444540881",1,0,639,11564.56,70.28,50,0,3756.89,45,44,51.1
"444502403",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"444575644",1,1,586,NA,NA,NA,160,NA,NA,NA,NA
"396073620",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"400519730",0,0,669,1000,80.6,33,0,1000,13,14,62.17
"407532998",1,0,275,11641.3,91.45,68,0,7866.5,58,63,78.89
"444358991",0,0,356,NA,NA,NA,253,NA,NA,NA,NA
"384123799",0,0,0,4605.2,55.42,52,594,3515,18,21,56.48
"440093785",0,0,356,4454.83,86.22,65,156,5416.67,38,50,92.25
"438601774",0,0,594,3938.89,72.82,63,0,3677.78,31,36,63.5
"409460849",0,0,356,6001.17,84.41,90,316,4862.5,47,53,95
"409507224",0,0,594,5722.91,77.89,60,0,5045.45,32,32,67.73
"413720135",0,0,564,8623.59,92.27,70,0,8125.19,65,75,82.3
"407292331",0,0,499,5429.14,93,90,0,2942.86,45,50,75
"389005679",0,0,639,5286.67,82.58,74,0,5053.33,38,43,86.47
"396135853",0,0,356,12184.36,96.79,93,190,11528.57,85,88,97.36
"438428048",0,0,356,8312.56,75.67,75,156,9400,50,58,81.25
"384264005",1,0,0,11247.22,89.87,80,547,8355.59,77,83,91.64
"388955488",0,0,414,8780.7,91.05,53,180,8572.73,36,57,74.71
"380735160",0,0,669,9674,98.63,75,30,9680,33,45,78.13
"400507240",0,0,374,5032.14,94.33,100,0,6142.86,60,75,100
"400751429",1,0,499,4554.13,83.38,70,0,2712.5,24,27,81.7
"409522552",0,0,0,2059.33,69.61,67,419,2766.67,16,18,76.75
"438013697",0,0,799,6356.67,88.85,67,0,4750,54,64,78.67
"437885286",0,0,336,4510.75,70.64,36,132,3960,24,29,70.36
"407499403",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"413553512",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"438048016",0,0,514,10828.07,98.18,90,0,8957.44,71,93,97.24
"388922490",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"382076224",0,0,356,9450.09,98.55,89,156,9022.18,84,90,89.46
"380827258",0,0,356,8988.73,90.67,53,144,8818.18,38,58,77.32
"438022811",0,0,514,10868.18,91.67,100,0,10500,92,91,100
"388917139",0,0,356,10988.5,99,100,108,10862.5,85,100,100
"380849527",1,0,356,NA,NA,NA,168,NA,NA,NA,NA
"400733692",0,0,514,4359.29,82.46,73,0,4025,37,52,74.19
"407403544",0,0,514,7428.4,98.33,100,0,5000,83,100,100
"407557869",1,0,499,5161.67,81.79,67,0,4716.67,40,42,100
"395976875",0,0,480,9817.86,85.25,85,0,8635.71,59,71,89.69
"395917374",0,0,356,5909.62,60.9,63,144,5150.12,24,32,71.63
"438487769",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"407539320",0,0,669,5234.74,73.79,62,0,5406.32,35,36,76.92
"384303278",1,0,639,6577.86,81.07,64,0,4607.14,32,31,94.18
"444485345",0,0,356,4968.75,80.63,42,168,4641.23,44,80,83.67
"400745138",0,0,444,6211,85.7,80,0,7365.5,40,70,88
"388923787",0,0,499,8390.02,85.36,77,0,6718.86,53,61,89.06
"413570716",0,0,356,8487.5,68.48,80,144,8625,35,37,83.13
"438042602",0,0,514,6275,53.11,10,0,5266.67,18,33,43.3
"381889284",0,0,475,NA,NA,NA,NA,NA,NA,NA,NA
"413555839",0,0,639,5207.32,88.75,43,0,4968.42,50,52,76.19
"440313582",1,0,0,4137.5,79.17,33,623,4150,13,8,50
"388894629",0,0,0,NA,NA,NA,754,NA,NA,NA,NA
"380938115",0,0,669,6440.78,84.39,73,0,4885,21,45,89
"388858110",0,0,0,3900,72.4,20,564,4075,14,11,30.4
"392117644",0,0,356,8253.08,100,100,0,6491.67,79,79,100
"440307971",0,0,0,9868,89.64,60,668,9165,31,46,87.4
"418358107",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"384126105",1,0,639,4150.19,75,62,0,4723.59,24,33,82.29
